customer_name,email,order_id,order_date,product_name,quantity,price,total_amount_paid
Charles Ware,amydavenport@example.net,147,2025-01-20T15:08:15.273984,Virtual needs-based middleware Pro,1,581.44,2416.99
Stacy Jackson,simsjason@example.net,159,2025-01-19T20:28:59.472861,Public-key content-based array Pro,4,265.82,0.0
Stacy Jackson,simsjason@example.net,159,2025-01-19T20:28:59.472861,Self-enabling object-oriented toolset Basic,1,468.07,0.0
Stacy Jackson,simsjason@example.net,159,2025-01-19T20:28:59.472861,Centralized multi-state framework Deluxe,4,66.24,0.0
Stacy Jackson,simsjason@example.net,159,2025-01-19T20:28:59.472861,Grass-roots zero tolerance circuit Deluxe,5,47.57,0.0
Kyle Gutierrez,kevinsmith@example.org,53,2025-01-18T18:15:17.495977,Quality-focused optimizing firmware Basic,3,388.87,0.0
Kyle Gutierrez,kevinsmith@example.org,53,2025-01-18T18:15:17.495977,Inverse interactive utilization Standard,4,289.31,0.0
Kyle Gutierrez,kevinsmith@example.org,53,2025-01-18T18:15:17.495977,Seamless attitude-oriented hardware Standard,5,59.36,0.0
Kyle Gutierrez,kevinsmith@example.org,53,2025-01-18T18:15:17.495977,Operative tertiary knowledgebase Basic,3,735.62,0.0
Kyle Gutierrez,kevinsmith@example.org,53,2025-01-18T18:15:17.495977,Ergonomic object-oriented capacity Deluxe,2,660.89,0.0
Erin Carlson,djames@example.net,82,2025-01-18T17:51:57.380271,Up-sized global intranet Standard,2,578.33,3792.83
Erin Carlson,djames@example.net,82,2025-01-18T17:51:57.380271,Centralized didactic access Basic,4,418.84,3792.83
Erin Carlson,djames@example.net,82,2025-01-18T17:51:57.380271,Phased heuristic encryption Basic,2,428.94,3792.83
Erin Carlson,djames@example.net,82,2025-01-18T17:51:57.380271,Centralized multi-state framework Deluxe,1,66.24,3792.83
Spencer Henderson,smoore@example.org,134,2025-01-18T01:30:43.503795,Inverse attitude-oriented strategy Premium,1,755.7,785.8499999999999
Anna Flores,cmartinez@example.org,5,2025-01-17T23:42:26.258193,Future-proofed web-enabled ability Premium,5,107.65,0.0
Anna Flores,cmartinez@example.org,5,2025-01-17T23:42:26.258193,Centralized methodical capability Premium,4,669.56,0.0
Anna Flores,cmartinez@example.org,5,2025-01-17T23:42:26.258193,Self-enabling full-range extranet Standard,4,374.55,0.0
Sharon Hayden,nancy04@example.net,100,2025-01-17T05:26:40.603830,Programmable user-facing extranet Standard,1,283.24,0.0
Marie Wise,jenniferwilliams@example.com,154,2025-01-16T09:19:32.152922,Centralized homogeneous info-mediaries Pro,3,637.06,0.0
Lacey Rivera,brianrowe@example.org,24,2025-01-15T19:08:44.733190,Automated attitude-oriented capability Deluxe,2,491.29,0.0
Lacey Rivera,brianrowe@example.org,24,2025-01-15T19:08:44.733190,Automated global instruction set Pro,2,209.0,0.0
Lacey Rivera,brianrowe@example.org,24,2025-01-15T19:08:44.733190,Centralized didactic access Basic,1,558.45,0.0
Danielle Johnson,john21@example.net,7,2025-01-15T02:46:02.881323,Ergonomic client-server interface Standard,5,282.58,0.0
Danielle Johnson,john21@example.net,7,2025-01-15T02:46:02.881323,Centralized homogeneous info-mediaries Pro,3,749.48,0.0
Danielle Johnson,john21@example.net,7,2025-01-15T02:46:02.881323,Virtual multi-state knowledgebase Premium,2,279.69,0.0
Christopher Tran,kimberly04@example.org,114,2025-01-09T13:49:38.485898,Re-engineered contextually-based instruction set Premium,1,803.41,6368.1900000000005
Christopher Tran,kimberly04@example.org,114,2025-01-09T13:49:38.485898,Object-based asynchronous moderator Basic,4,771.82,6368.1900000000005
Christopher Tran,kimberly04@example.org,114,2025-01-09T13:49:38.485898,Versatile 24/7 solution Deluxe,4,606.28,6368.1900000000005
Wayne Long,stephenmartinez@example.net,109,2025-01-08T21:08:09.310158,Synchronized bandwidth-monitored database Deluxe,3,255.39,0.0
Wayne Long,stephenmartinez@example.net,109,2025-01-08T21:08:09.310158,Implemented leadingedge core Premium,1,98.82,0.0
Mark Pugh,wareeric@example.net,156,2025-01-08T10:54:07.203302,Customizable encompassing approach Deluxe,2,264.18,0.0
Mark Pugh,wareeric@example.net,156,2025-01-08T10:54:07.203302,User-friendly stable encoding Premium,5,558.31,0.0
Mark Pugh,wareeric@example.net,156,2025-01-08T10:54:07.203302,User-centric optimal algorithm Deluxe,2,639.28,0.0
Mark Pugh,wareeric@example.net,156,2025-01-08T10:54:07.203302,Synchronized upward-trending synergy Deluxe,1,110.9,0.0
Katrina Duran,mark07@example.net,46,2025-01-04T10:04:16.703171,Automated attitude-oriented capability Deluxe,2,417.6,0.0
Katrina Duran,mark07@example.net,46,2025-01-04T10:04:16.703171,Compatible high-level alliance Basic,4,344.0,0.0
Katrina Duran,mark07@example.net,46,2025-01-04T10:04:16.703171,Streamlined homogeneous focus group Standard,2,302.81,0.0
Katrina Duran,mark07@example.net,46,2025-01-04T10:04:16.703171,Triple-buffered executive interface Standard,3,362.98,0.0
Katrina Duran,mark07@example.net,46,2025-01-04T10:04:16.703171,Organic attitude-oriented policy Premium,2,646.91,0.0
Charles Ware,amydavenport@example.net,171,2025-01-04T09:02:41.383240,Adaptive coherent firmware Basic,5,491.2,3898.62
Charles Ware,amydavenport@example.net,171,2025-01-04T09:02:41.383240,Organic attitude-oriented policy Premium,2,687.34,3898.62
Tiffany Smith,ldrake@example.org,18,2024-12-29T14:43:53.307299,Virtual high-level strategy Deluxe,3,166.7,4330.79
Tiffany Smith,ldrake@example.org,18,2024-12-29T14:43:53.307299,Triple-buffered executive interface Standard,5,320.27,4330.79
Tiffany Smith,ldrake@example.org,18,2024-12-29T14:43:53.307299,Programmable systemic hierarchy Deluxe,3,730.16,4330.79
Shawn Mcdaniel,kristin93@example.com,21,2024-12-24T06:00:31.369646,Profound real-time complexity Standard,4,670.85,0.0
Shawn Mcdaniel,kristin93@example.com,21,2024-12-24T06:00:31.369646,Re-engineered contextually-based instruction set Premium,4,803.41,0.0
Shawn Mcdaniel,kristin93@example.com,21,2024-12-24T06:00:31.369646,Organized human-resource help-desk Pro,5,778.91,0.0
Chelsey Patterson,kristenli@example.org,153,2024-12-24T03:23:45.132034,User-centric systematic initiative Premium,2,507.86,0.0
Chelsey Patterson,kristenli@example.org,153,2024-12-24T03:23:45.132034,Reactive bottom-line hub Premium,1,55.91,0.0
Chelsey Patterson,kristenli@example.org,153,2024-12-24T03:23:45.132034,Implemented discrete moderator Pro,4,794.17,0.0
Jennifer Wang,fmiles@example.net,51,2024-12-23T07:57:07.025488,Switchable heuristic Graphical User Interface Premium,2,322.59,0.0
Jennifer Wang,fmiles@example.net,51,2024-12-23T07:57:07.025488,Implemented discrete moderator Pro,5,595.63,0.0
Robert Golden,zperez@example.com,28,2024-12-22T01:41:33.057989,Managed incremental projection Pro,4,79.63,0.0
Robert Golden,zperez@example.com,28,2024-12-22T01:41:33.057989,Persistent clear-thinking array Pro,5,793.91,0.0
Robert Golden,zperez@example.com,28,2024-12-22T01:41:33.057989,Phased heuristic encryption Basic,4,428.94,0.0
Gary Norton,donaldpayne@example.org,83,2024-12-22T01:10:27.217853,Public-key content-based array Pro,5,282.44,6959.09
Gary Norton,donaldpayne@example.org,83,2024-12-22T01:10:27.217853,Automated dedicated complexity Deluxe,2,493.48,6959.09
Gary Norton,donaldpayne@example.org,83,2024-12-22T01:10:27.217853,Inverse optimizing paradigm Basic,2,726.23,6959.09
Gary Norton,donaldpayne@example.org,83,2024-12-22T01:10:27.217853,Stand-alone impactful attitude Standard,4,218.79,6959.09
Gary Norton,donaldpayne@example.org,83,2024-12-22T01:10:27.217853,Programmable systemic hierarchy Deluxe,3,730.16,6959.09
Cindy Jimenez,nwolf@example.com,94,2024-12-21T07:28:24.796809,Ergonomic value-added budgetary management Standard,5,211.58,0.0
Cindy Jimenez,nwolf@example.com,94,2024-12-21T07:28:24.796809,Extended coherent middleware Pro,1,932.16,0.0
Cindy Jimenez,nwolf@example.com,94,2024-12-21T07:28:24.796809,Horizontal 6thgeneration challenge Deluxe,1,211.67,0.0
Cindy Jimenez,nwolf@example.com,94,2024-12-21T07:28:24.796809,Self-enabling object-oriented toolset Basic,2,468.07,0.0
Cindy Jimenez,nwolf@example.com,94,2024-12-21T07:28:24.796809,Balanced systemic policy Premium,1,145.33,0.0
Traci Clark,lawrencegary@example.com,135,2024-12-20T21:10:52.417342,Organic attitude-oriented policy Premium,5,727.78,0.0
Traci Clark,lawrencegary@example.com,135,2024-12-20T21:10:52.417342,User-centric fault-tolerant software Pro,2,289.68,0.0
Traci Clark,lawrencegary@example.com,135,2024-12-20T21:10:52.417342,Phased interactive database Pro,5,422.65,0.0
Shane Glass,michelle52@example.com,6,2024-12-20T18:56:49.649549,Virtual high-level strategy Deluxe,2,187.53,829.23
Shane Glass,michelle52@example.com,6,2024-12-20T18:56:49.649549,Exclusive scalable alliance Premium,1,445.9,829.23
Amber Hernandez,ericnunez@example.com,166,2024-12-13T11:16:08.462401,Advanced client-server throughput Basic,2,797.44,3020.38
Amber Hernandez,ericnunez@example.com,166,2024-12-13T11:16:08.462401,Exclusive scalable alliance Premium,1,594.54,3020.38
Amber Hernandez,ericnunez@example.com,166,2024-12-13T11:16:08.462401,Balanced systemic policy Premium,1,145.33,3020.38
Amber Hernandez,ericnunez@example.com,166,2024-12-13T11:16:08.462401,Synchronized bi-directional strategy Deluxe,4,155.97,3020.38
Leah Oneill,johnsonbrenda@example.org,75,2024-12-08T02:51:10.873364,Virtual needs-based middleware Pro,5,581.44,0.0
Leah Oneill,johnsonbrenda@example.org,75,2024-12-08T02:51:10.873364,Automated attitude-oriented capability Deluxe,5,368.47,0.0
Leah Oneill,johnsonbrenda@example.org,75,2024-12-08T02:51:10.873364,Expanded fault-tolerant Internet solution Premium,3,779.74,0.0
Leah Oneill,johnsonbrenda@example.org,75,2024-12-08T02:51:10.873364,Universal methodical customer loyalty Basic,4,690.49,0.0
Brandon Schultz,bartonshannon@example.net,139,2024-12-01T17:09:30.264216,Synchronized bandwidth-monitored database Deluxe,3,240.37,2324.2
Brandon Schultz,bartonshannon@example.net,139,2024-12-01T17:09:30.264216,Streamlined dynamic info-mediaries Premium,2,779.12,2324.2
Samantha White,tranrobin@example.net,50,2024-11-30T15:13:55.386348,Enhanced scalable task-force Basic,3,491.98,0.0
Carrie Simmons,cbell@example.net,43,2024-11-26T20:08:39.840057,Fundamental web-enabled strategy Premium,4,611.32,0.0
Carrie Simmons,cbell@example.net,43,2024-11-26T20:08:39.840057,Centralized multi-state framework Deluxe,5,66.24,0.0
Carrie Simmons,cbell@example.net,43,2024-11-26T20:08:39.840057,Enterprise-wide hybrid analyzer Premium,1,282.84,0.0
Carrie Simmons,cbell@example.net,43,2024-11-26T20:08:39.840057,Object-based asynchronous moderator Basic,2,771.82,0.0
Carrie Simmons,cbell@example.net,43,2024-11-26T20:08:39.840057,Up-sized global intranet Standard,3,462.66,0.0
Danielle Johnson,john21@example.net,101,2024-11-24T21:05:20.923506,Ergonomic object-oriented capacity Deluxe,1,660.89,0.0
Danielle Johnson,john21@example.net,101,2024-11-24T21:05:20.923506,Ergonomic client-server interface Standard,1,211.94,0.0
Danielle Johnson,john21@example.net,101,2024-11-24T21:05:20.923506,Future-proofed web-enabled ability Premium,4,122.0,0.0
Danielle Johnson,john21@example.net,101,2024-11-24T21:05:20.923506,Balanced systemic policy Premium,5,145.33,0.0
Jennifer Foster,reesebeth@example.org,36,2024-11-20T13:41:18.581613,Reduced 5thgeneration secured line Deluxe,3,735.38,3087.3900000000003
Jennifer Foster,reesebeth@example.org,36,2024-11-20T13:41:18.581613,Ergonomic client-server interface Standard,3,282.58,3087.3900000000003
Michael Smith,bgross@example.net,146,2024-11-19T16:06:35.517031,Reactive bottom-line hub Premium,4,50.32,0.0
Michael Smith,bgross@example.net,146,2024-11-19T16:06:35.517031,User-centric optimal algorithm Deluxe,3,575.35,0.0
Brandon Schultz,bartonshannon@example.net,93,2024-11-17T14:24:44.375428,Face-to-face demand-driven implementation Standard,4,354.43,3333.69
Brandon Schultz,bartonshannon@example.net,93,2024-11-17T14:24:44.375428,Ergonomic value-added budgetary management Standard,2,179.84,3333.69
Brandon Schultz,bartonshannon@example.net,93,2024-11-17T14:24:44.375428,User-friendly stable encoding Premium,2,744.41,3333.69
